id,ra,dec,survey,rmag,FLIMFLAM_target,FLIMFLAM_observed,sep,z,QOP
201948463,323.202667,-53.928279,wide,19.1697805658052,True,True,0.8240893530079809,0.65046,1.0
201948504,322.56134,-53.928709,wide,18.5029700532887,True,True,0.9397586115569612,0.27159,4.0
201948758,323.171242,-53.941783,wide,18.24401188932109,True,True,0.8128266742343085,0.14385,4.0
201948818,322.788986,-53.931459,wide,19.248121066852807,True,True,0.8797544506375037,0.31005,4.0
201949218,322.884413,-53.940083,wide,19.03320242932463,True,True,0.8523778630829377,0.3151,4.0
201949542,322.799165,-53.953095,wide,17.247082661557673,True,True,0.8574385220834831,0.10098,4.0
201949873,323.046012,-53.948932,wide,18.314553377322675,True,True,0.8184676811890328,0.07673,4.0
201949918,322.782764,-53.952125,wide,19.313515497177363,True,False,0.8619703140353839,,
201950028,322.769726,-53.95364,wide,19.220400545093536,True,True,0.8635256163188271,0.26509,4.0
201950046,322.932644,-53.951913,wide,19.023452045694352,True,True,0.8324889490421639,0.26516,4.0
201950206,322.464877,-53.958035,wide,18.714421493942737,True,True,0.9437992580069797,0.23441,3.0
201950286,322.638096,-53.970255,wide,17.929628746076347,True,True,0.8817099040135227,0.07241,4.0
201950522,322.727592,-53.960321,wide,18.92384110286236,True,True,0.8673794830022536,0.09694,4.0
201950562,322.892972,-53.96032,wide,19.212800910552023,True,False,0.8315885489612324,,
201950584,322.858394,-53.965735,wide,18.470584999331475,True,True,0.8331915408461873,0.07837,4.0
201950657,322.735947,-53.963379,wide,18.68578343980527,True,True,0.862562094103657,0.27167,4.0
201950749,322.732462,-53.962815,wide,19.2664778621738,True,True,0.8639222330350873,0.37117,1.0
201950857,323.166038,-53.968257,wide,17.89298254231119,True,True,0.786989196302684,0.24641,4.0
201950900,322.646426,-53.968916,wide,18.831104994580745,True,True,0.8806187099611827,0.25593,4.0
201951034,322.485073,-53.969246,wide,19.02402567491746,True,True,0.9279442948695827,0.25579,3.0
201951038,323.168743,-53.981011,wide,17.676158918077945,True,True,0.7741373724547944,0.24429,4.0
201951529,322.851989,-53.976263,wide,19.0957954141078,True,True,0.8246152105837352,0.21846,4.0
201951851,322.708611,-53.980315,wide,18.9584534689157,True,True,0.8540246087660549,0.0717,2.0
201951883,322.180294,-53.980756,wide,18.718318548961403,True,True,1.02666387753461,0.18684,3.0
201952033,322.379709,-53.982896,wide,19.18190150706792,True,True,0.9516701194330884,0.86414,3.0
201952339,322.73045,-53.987142,wide,18.795163828626876,True,True,0.8423375648531443,0.07155,4.0
201952383,323.082823,-53.987621,wide,18.524765750230312,True,True,0.776122856927011,0.24756,4.0
201952484,322.266343,-53.995548,wide,18.1471144165318,True,True,0.9826062166816848,0.32828,4.0
201952720,322.263941,-53.993661,wide,19.39332739585996,True,False,0.984960241852282,,
201952817,322.515122,-53.994138,wide,19.3348329928813,True,True,0.8974542641638433,0.40853,2.0
201952873,323.082219,-53.995582,wide,18.985668402104377,True,True,0.7683960324113315,0.26544,4.0
201952911,322.384214,-53.995706,wide,19.24317334026337,True,True,0.9397768451891281,0.20782,3.0
201953036,323.071842,-54.005382,wide,19.13471269767713,True,True,0.7600744297801946,0.30285,4.0
201953121,322.321754,-54.001775,wide,18.378614713984728,True,True,0.9572691756843394,0.20663,1.0
201953175,322.148804,-54.000695,wide,18.708362683058738,True,True,1.0242015390209347,0.15071,4.0
201953225,322.864291,-54.007013,wide,19.09531421247959,True,True,0.7932880952308712,0.30818,3.0
201953361,323.225854,-54.002318,wide,19.12612428240037,True,True,0.7490528396958364,0.10163,4.0
201953408,322.257536,-54.005411,wide,18.80145955914426,True,True,0.9783607197442511,0.23668,4.0
201953670,322.096565,-54.007744,wide,19.2769242211926,True,True,1.0401800994377062,0.2499,4.0
201953722,322.163974,-54.009331,wide,18.04561892009902,True,True,1.0118090622074192,0.15095,4.0
201953963,322.232263,-54.011701,wide,19.052844015072107,True,False,0.9832609074804053,,
201954421,322.849157,-54.022467,wide,18.82216640911293,True,True,0.7821118683155233,0.07809,4.0
201954460,322.995687,-54.024388,wide,19.386578502438542,True,False,0.7525022746368283,,
201954572,323.212766,-54.020891,wide,19.285675236099245,True,True,0.731373144734244,0.18708,4.0
201954643,322.297347,-54.024497,wide,19.27529021961093,True,True,0.948698963992709,0.32529,3.0
201954799,322.843952,-54.028586,wide,19.025162137551785,True,True,0.7775796528670917,0.30152,4.0
201954810,323.139828,-54.032808,wide,17.357441011802674,True,True,0.7255304893833265,0.13785,3.0
201954836,323.199408,-54.026501,wide,18.673253142979146,True,True,0.7267050699357297,0.07605,3.0
201954848,322.07739300000003,-54.025017,wide,18.475046840610265,True,True,1.0358216894829604,0.10262,4.0
201954919,322.373151,-54.028606,wide,18.75103449734092,True,True,0.9175093205006992,0.3292,3.0
201955014,323.15873,-54.03109,wide,18.3387997105937,True,True,0.7254384292157258,0.32788,3.0
201955017,322.327061,-54.03166,wide,18.085351016611572,True,True,0.9320479756346944,0.06269,4.0
201955051,322.243482,-54.029415,wide,19.22386248629904,True,False,0.9656004528141836,,
201955274,323.202139,-54.030962,wide,18.854937376826047,True,True,0.7220835654273942,0.18623,3.0
201955626,323.136527,-54.040718,wide,18.02225430797243,True,True,0.7180675762787418,0.22098,3.0
201955686,322.900368,-54.038237,wide,19.00065772164345,True,True,0.7566258023225351,0.38324,3.0
201955791,322.432931,-54.038885,wide,18.99617933883309,True,True,0.8880440792977797,0.25569,3.0
201955855,322.258506,-54.037712,wide,19.008623575263737,True,True,0.9535404301026474,0.20551,4.0
201956156,322.937803,-54.043755,wide,19.317335846851822,True,False,0.7441082647799909,,
201956187,322.20838,-54.045815,wide,18.479357236319785,True,True,0.967320004425631,0.32475,4.0
201956299,322.402063,-54.046489,wide,19.0976795267582,True,True,0.8929671731420387,0.23279,2.0
201956301,322.264998,-54.052266,wide,17.434291280151605,True,True,0.9401305598230764,0.20692,4.0
201956440,323.038293,-54.047747,wide,18.880354941215515,True,True,0.7234097168021787,0.0783,4.0
201956537,322.26974,-54.046598,wide,19.134105376707797,True,True,0.9425135989506569,0.2068,2.0
201956654,322.267315,-54.054639,wide,18.76908785373092,True,False,0.9374556013969692,,
201956724,322.264366,-54.050602,wide,19.30553154049873,True,False,0.9416180327864727,,
201956985,322.551982,-54.054224,wide,19.10411721042204,True,True,0.8352783065036724,0.23307,3.0
201956997,322.423486,-54.054149,wide,19.19813864200473,True,True,0.8792150597655434,0.29791,4.0
201957031,322.266465,-54.053733,wide,19.223474844055414,True,False,0.9384632747194399,,
201957060,322.506526,-54.056276,wide,19.110767246610404,True,True,0.8486270890952321,0.29822,3.0
201957214,323.039667,-54.0591,wide,18.560641237699983,True,True,0.7122186383394111,0.12678,4.0
201958244,323.041112,-54.072497,wide,19.016136832162857,True,True,0.6990472817578753,0.12649,4.0
201958552,322.080428,-54.075675,wide,19.073548574204207,True,True,0.9994882057113873,0.18725,2.0
201958806,322.581342,-54.086551,wide,19.33545948504758,True,False,0.7988235627474719,,
201958924,323.060782,-54.083037,wide,19.02540064950228,True,True,0.685951446130852,0.10266,4.0
201959015,322.056294,-54.086814,wide,18.565109248404504,True,True,1.0024720606143063,0.09597,4.0
201959081,322.099184,-54.083675,wide,19.37869033711958,True,True,0.985979411012673,0.19942,4.0
201959298,322.311134,-54.091014,wide,18.18346717022037,True,True,0.8932254957775678,0.10287,1.0
201959502,322.564666,-54.09182,wide,19.121769744234086,True,True,0.7999651811138508,0.33471,4.0
201959551,322.250982,-54.093298,wide,18.734322650981664,True,True,0.9156602114636945,0.63808,2.0
201959703,322.537618,-54.098026,wide,17.43905574414444,True,True,0.8040314255058539,0.07677,4.0
201959895,323.058665,-54.100823,wide,18.328236934561254,True,True,0.6690333305768426,0.09613,4.0
201959939,322.807033,-54.099374,wide,19.10012314005542,True,True,0.7216791729097637,0.2876,4.0
201960023,322.713396,-54.09891,wide,19.366707014371872,True,False,0.7476042609871574,,
201960054,322.353264,-54.100453,wide,19.321793037610053,True,False,0.8697053690984818,,
201960277,322.861767,-54.116837,wide,18.732411879712583,True,True,0.6923011661727213,0.23245,4.0
201960513,322.768696,-54.105271,wide,19.23978186050558,True,True,0.7265141035017461,0.00031,1.0
201960626,322.664751,-54.113937,wide,19.24501598851943,True,False,0.7492641008980313,,
201960709,322.776761,-54.109642,wide,19.34916867123365,True,True,0.7204534356523769,0.34832,4.0
201960772,322.764114,-54.110546,wide,19.308215875150204,True,False,0.7230990096570071,,
201960827,322.957144,-54.112635,wide,19.16894541079664,True,True,0.6753287210613476,0.45088,1.0
201960946,322.278679,-54.11894,wide,17.221684689170598,True,True,0.8859496328670206,0.1848,4.0
201960953,322.736541,-54.114682,wide,18.74544269450927,True,True,0.7272040406969829,0.11401,4.0
201961043,322.453975,-54.137915,wide,17.179627556066038,True,True,0.8027559512876489,0.01042,2.0
201961065,322.458714,-54.113363,wide,19.21888365268612,True,True,0.8199131231475967,0.20555,4.0
201961476,322.976112,-54.121705,wide,18.05035744008017,True,True,0.6630814990717214,0.09662,4.0
201961571,322.5984,-54.123365,wide,18.48852315315056,True,True,0.7627711794851428,0.27238,4.0
201961652,322.589692,-54.122033,wide,18.703251016520262,True,True,0.7667819288794695,0.30332,3.0
201961894,322.803022,-54.124816,wide,19.22343796345949,True,True,0.6999258703778353,0.18426,4.0
201962576,322.717188,-54.137109,wide,18.483178349993462,True,True,0.7134702444720816,0.18485,3.0
201962635,322.460803,-54.135752,wide,19.257906588311197,True,False,0.8018383892227797,,
201962753,322.383277,-54.138394,wide,18.979635874671697,True,True,0.8297216339485319,0.09634,4.0
201962871,323.192498,-54.140883,wide,17.867960439031602,True,True,0.6139114364130331,0.10255,3.0
201962922,322.676606,-54.138261,wide,19.36387992049551,True,True,0.7249826313985217,0.29768,3.0
201963635,322.196658,-54.152953,wide,18.837246056396484,True,True,0.8970690131086158,0.18683,4.0
201963641,322.792879,-54.151368,wide,19.377240336212637,True,False,0.6791545980037996,,
201963753,322.189987,-54.15246,wide,18.279669832500694,True,True,0.9003047548891033,0.18641,4.0
201964050,322.981661,-54.162078,wide,17.549824478925228,True,True,0.6239466989134806,0.14531,4.0
201964119,322.826704,-54.159107,wide,19.132197767095565,True,True,0.6630768694474588,0.30169,4.0
201964195,323.107094,-54.162174,wide,18.02391934403849,True,True,0.6026158362873649,0.09652,4.0
201964250,322.446548,-54.160894,wide,19.186118276432516,True,True,0.7882197263682661,0.33009,4.0
201964336,322.991933,-54.15991,wide,19.160269039263724,True,False,0.6239574741579438,,
201964400,322.802394,-54.165117,wide,19.25545319720316,True,False,0.6644111059497931,,
201964604,322.599259,-54.169015,wide,18.48463843958068,True,True,0.725428068053677,0.27232,3.0
201964822,322.601693,-54.168978,wide,19.379101329918623,True,False,0.724605642189987,,
201964824,322.162286,-54.167594,wide,19.099460011525636,True,True,0.902549919233551,-5e-05,6.0
201964871,322.593911,-54.170527,wide,19.38140594984293,True,False,0.726098953891171,,
201964898,322.853195,-54.172157,wide,17.635576920357703,True,True,0.6444281586848717,0.07174,4.0
201964944,322.199678,-54.174021,wide,17.777512108287336,True,True,0.881776253616898,0.18719,4.0
201964972,322.593723,-54.171572,wide,19.317330985236406,True,True,0.725331433566072,-0.00018,6.0
201965149,323.135751,-54.172495,wide,19.109362152196407,True,True,0.5888131202843595,0.103,3.0
201965301,322.053017,-54.17629,wide,19.12244633058405,True,True,0.9467407861649638,0.27879,3.0
201965303,323.013761,-54.175203,wide,19.39165540337467,True,False,0.6053226964278396,,
201965306,322.049637,-54.176936,wide,18.80851574823332,True,True,0.9479138162066376,0.27893,3.0
201965387,322.813292,-54.194991,wide,17.315131621423244,True,True,0.635173624985718,0.09464,4.0
201965420,322.053435,-54.178086,wide,19.06535717333317,True,True,0.9454507330842341,0.2769,4.0
201965640,323.113679,-54.188543,wide,17.28640837606096,True,True,0.5760829084660751,0.10128,4.0
201965648,322.870323,-54.18465,wide,18.51083977490425,True,True,0.6287826328981865,0.3271,4.0
201965683,322.342474,-54.18758,wide,18.74566814227033,True,True,0.8110390745377253,0.09659,4.0
201965984,322.49657,-54.187372,wide,19.25669476516962,True,True,0.7489982614571418,0.29782,2.0
201966035,323.19602,-54.188343,wide,19.02713606913233,True,True,0.5667000488969456,0.10367,4.0
201966109,322.15709400000003,-54.191639,wide,18.779654758589984,True,True,0.8894799737868663,0.29672,1.0
201966174,322.218788,-54.189643,wide,18.681340019162416,True,True,0.8630944144226298,0.18672,3.0
201966300,322.876891,-54.194774,wide,17.451257390551568,True,True,0.6180033840586856,0.09454,4.0
201966472,322.802775,-54.195633,wide,19.29897152096224,True,True,0.6376485944135131,0.09498,4.0
201966580,322.532444,-54.20165,wide,19.1859236041677,True,False,0.7244553607718859,,
201966769,323.193949,-54.202535,wide,18.187693125505923,True,True,0.5528902659428299,0.0893,4.0
201966814,322.768277,-54.216459,wide,19.045872825127603,True,True,0.6302087009749895,0.09722,3.0
201967007,322.608317,-54.208799,wide,17.798297800991534,True,True,0.690666270657586,0.18467,4.0
201967239,322.386117,-54.209555,wide,19.190139990001203,True,True,0.7774142285693072,0.30719,4.0
201967275,322.772198,-54.212603,wide,18.76802823966074,True,False,0.632255644157188,,
201967472,322.952836,-54.215598,wide,16.710851159648417,True,True,0.5804309967489647,0.09534,4.0
201967492,322.857403,-54.214868,wide,16.904188141674517,True,True,0.605346509688384,0.09647,4.0
201967566,322.945508,-54.242445,wide,18.246737102986813,True,True,0.557674333531131,0.09858,3.0
201967585,322.236997,-54.222734,wide,18.894832307958364,True,False,0.8336253512660745,,
201967775,322.863409,-54.218352,wide,18.230523420115947,True,True,0.6006203411051708,0.09826,4.0
201967879,322.843081,-54.229478,wide,16.9161906369195,True,True,0.596575884081528,0.09339,4.0
201967880,322.140904,-54.219782,wide,18.9526855921886,True,True,0.8794748807655457,0.27807,4.0
201967903,322.864504,-54.222021,wide,19.159984082300664,True,True,0.5970810196315748,0.0952,4.0
201967996,322.237827,-54.221993,wide,19.104072725857733,True,False,0.8337225500088786,,
201968251,322.925242,-54.233511,wide,17.7331194715209,True,True,0.5708012226389295,0.09592,3.0
201968295,322.890242,-54.227613,wide,17.674315598301888,True,True,0.5851568466868148,0.11455,4.0
201968353,323.071391,-54.226167,wide,18.83500170361304,True,True,0.5464276782832159,0.07727,4.0
201968399,322.744319,-54.228936,wide,17.714742613876343,True,True,0.6274155519897738,0.09687,4.0
201968441,322.267872,-54.233698,wide,17.95409080492854,True,True,0.8127292924502859,0.20724,4.0
201968463,322.492735,-54.231422,wide,17.552740011102436,True,True,0.7179978089726452,0.10184,4.0
201968504,322.931275,-54.22895,wide,18.873599116445064,True,True,0.5734187832149908,0.0001,6.0
201968631,322.056914,-54.234345,wide,19.094615291599272,True,True,0.9105613734253448,0.32928,4.0
201968658,323.24237,-54.23013,wide,19.0358361561749,True,True,0.5215261361931103,0.10159,3.0
201968672,322.331316,-54.233433,wide,17.955029976368667,True,True,0.784710314327961,0.22452,4.0
201968700,323.203573,-54.238718,wide,17.45723081076169,True,True,0.5162748230914528,0.10037,4.0
201968758,322.950067,-54.240272,wide,17.36036764811039,True,True,0.5585359213248888,0.09792,4.0
201968932,322.85629,-54.234158,wide,19.364695517864227,True,False,0.5887187947219399,,
201968943,322.895851,-54.236705,wide,18.02931578607321,True,True,0.5755703175206616,0.09679,4.0
201968953,322.056928,-54.233654,wide,19.16755936412382,True,True,0.9109496779931484,0.32926,4.0
201968965,322.472037,-54.236292,wide,19.390469635489225,True,False,0.7229276090737509,,
201968977,322.50805,-54.236667,wide,19.35690982090092,True,False,0.708028684267816,,
201968992,322.6162,-54.239196,wide,18.576165799208404,True,True,0.6641592593038012,0.10241,4.0
201968997,322.576072,-54.236324,wide,18.859907220763205,True,True,0.6815451529657762,0.09577,3.0
201969195,323.201492,-54.236954,wide,18.9108875934124,True,True,0.5182166165459761,0.1012,3.0
201969226,322.469984,-54.241363,wide,19.114136688822985,True,True,0.7201735996451641,0.32848,3.0
201969255,322.802904,-54.245146,wide,17.57253615731859,True,True,0.5951475792883033,0.09609,4.0
201969322,322.912033,-54.242683,wide,18.16396696731758,True,True,0.5659586236337534,0.09561,4.0
201969423,323.169618,-54.240393,wide,19.0640439425323,True,True,0.5182836602347407,-3e-05,6.0
201969424,323.10506,-54.242825,wide,18.78515498330569,True,True,0.524870290807151,0.1794,4.0
201969457,322.92723,-54.243638,wide,19.10276306743908,True,True,0.5611729248875438,0.32201,4.0
201969473,322.944446,-54.247503,wide,17.30621330461407,True,True,0.5533523046178406,0.09328,4.0
201969501,322.25376,-54.253828,wide,17.633117768918993,True,True,0.8064890321564114,0.18416,4.0
201969534,322.492101,-54.252316,wide,17.380275882146837,True,True,0.7032929964239237,0.13774,4.0
201969653,322.096307,-54.246196,wide,19.29164311270237,True,True,0.8849028898454399,0.07655,4.0
201969690,322.617822,-54.246496,wide,18.56504610239315,True,True,0.6579509453652742,0.00026,6.0
201969738,322.743816,-54.250752,wide,18.0877223188982,True,True,0.6096132403186721,0.09745,4.0
201969903,322.771668,-54.249567,wide,19.39313988385916,True,True,0.6013773298378218,0.25198,1.0
201969908,322.770707,-54.250428,wide,19.15303597308016,True,True,0.6009753436237893,7e-05,6.0
201970025,322.875692,-54.256864,wide,18.000707741202355,True,True,0.5633658209998744,0.09697,4.0
201970060,322.976236,-54.25995,wide,17.88003383907509,True,True,0.5343171652724483,0.09655,4.0
201970231,322.97970000000004,-54.257353,wide,18.430363825340983,True,True,0.5358782117008651,0.23167,3.0
201970542,322.640999,-54.259346,wide,19.31314548717451,True,True,0.6394042244144744,0.32696,3.0
201970564,322.114776,-54.265812,wide,18.273243677747487,True,True,0.8648649317204454,0.29743,4.0
201971163,322.975672,-54.273495,wide,19.36765409829998,True,False,0.5221017480114899,,
201971640,322.642121,-54.278303,wide,17.79880344856858,True,True,0.6245504813757335,0.09781,4.0
201972185,322.614464,-54.2837,wide,18.60104743409157,True,True,0.6312562414226869,-9e-05,6.0
201972330,322.216296,-54.288143,wide,18.328282340125085,True,True,0.8034614900238826,0.24515,4.0
201972488,322.65226,-54.290812,wide,19.255489617969516,True,False,0.6112367794746911,,
201972614,322.936877,-54.294227,wide,16.985909621968744,True,True,0.5134827980772538,0.11401,4.0
201972847,322.537852,-54.306065,wide,17.291799689400197,True,True,0.6466390482993032,0.14084,4.0
201972919,323.068698,-54.299161,wide,18.92235706218553,True,True,0.4777303883068255,0.24424,4.0
201972964,323.059998,-54.300876,wide,17.975579053542138,True,True,0.47788405749864704,0.2462,3.0
201973328,323.143346,-54.30112,wide,19.05608487083769,True,True,0.4627304503864524,0.26208,4.0
201973369,322.83623,-54.301142,wide,19.34243368137312,True,False,0.5375524074310901,,
201973380,322.452537,-54.30852,wide,18.134707178355452,True,True,0.6820380298749422,0.1252,4.0
201973898,323.120609,-54.312656,wide,18.541656879032374,True,True,0.45530966984756055,0.26123,3.0
201973904,323.153732,-54.309421,wide,19.24022588917565,True,True,0.45315473521609834,0.32788,3.0
201973922,323.05222,-54.318106,wide,17.70723760889888,True,True,0.4634713130676187,0.13791,4.0
201973963,323.125112,-54.313405,wide,18.82826759063339,True,True,0.4538298181483745,0.25794,3.0
201974167,322.963198,-54.323767,wide,17.136962471643685,True,True,0.48019047277572424,0.1029,4.0
201974224,322.663468,-54.314802,wide,19.10612184935379,True,True,0.5890062210151608,0.26594,4.0
201974307,322.61942,-54.315746,wide,18.66152121181798,True,True,0.6059481086158403,0.23027,4.0
201974327,323.076554,-54.318237,wide,18.178884065180306,True,True,0.4582423577974953,0.09678,4.0
201974822,322.092189,-54.327508,wide,17.94406932458639,True,True,0.8429299616735048,0.04523,4.0
201974866,322.96774,-54.331085,wide,17.514896368304015,True,True,0.4724837192458691,0.10084,4.0
201975156,323.007839,-54.328766,wide,19.187990320241926,True,True,0.4640686691301659,0.38967,4.0
201975337,323.06944,-54.335518,wide,18.555054305201768,True,True,0.4435791299650672,0.19346,3.0
201975599,322.292354,-54.339438,wide,18.49393803931856,True,True,0.737780766868013,0.29706,4.0
201975784,322.767546,-54.352974,wide,18.32569157187796,True,True,0.5202304371942021,0.30758,4.0
201975789,322.382144,-54.344606,wide,18.93416776582241,True,True,0.6919475377288097,0.24598,4.0
201976264,323.031189,-54.355471,wide,18.253188534335138,True,True,0.4341085349463783,0.2963,4.0
201976386,322.563156,-54.355668,wide,18.476525256144285,True,True,0.6023913981580011,0.2744,4.0
201976414,323.039159,-54.361243,wide,17.2697090319407,True,True,0.4269112954603415,0.09736,4.0
201976444,322.573783,-54.354315,wide,19.029631543286325,True,True,0.5986201963241364,0.32742,3.0
201976508,323.074857,-54.357151,wide,18.241382943900348,True,True,0.42232799071034244,0.19335,4.0
201976509,322.261442,-54.358728,wide,18.420466118965624,True,True,0.7423666958977614,0.27777,4.0
201976785,322.666456,-54.364482,wide,18.24478405805254,True,True,0.5520897180702903,0.07638,4.0
201977637,322.725553,-54.373456,wide,17.886279181735993,True,True,0.521455171086303,0.14103,4.0
201978048,322.567582,-54.381393,wide,19.17427657503772,True,False,0.5838598739570232,,
201978115,322.091189,-54.377417,wide,18.99063572043228,True,True,0.8193102526171597,0.00028,6.0
201978137,322.276383,-54.38006,wide,18.781807954237937,True,True,0.7237964133065545,0.18909,4.0
201978151,322.460995,-54.380495,wide,18.99623719102025,True,True,0.633687221898129,0.20859,3.0
201978327,323.191961,-54.384696,wide,18.453582714671374,True,True,0.3747016172998263,0.07697,4.0
201978345,322.66274,-54.384242,wide,19.037425476176264,True,True,0.5400795088195187,2.15587,1.0
201978422,322.41432,-54.384652,wide,18.654683255631923,True,True,0.6535852383426909,0.30446,1.0
201978483,322.685603,-54.385561,wide,19.201657420610427,True,False,0.5294443163950077,,
201978669,322.146907,-54.391955,wide,18.353073012858392,True,True,0.7838143596490288,0.2261,4.0
201978863,322.097643,-54.393129,wide,17.887346600978375,True,True,0.8088386307512543,0.34333,4.0
201979167,322.101537,-54.39894,wide,18.546703918281555,True,True,0.8042268377479497,0.34182,4.0
201979287,322.565563,-54.399499,wide,18.7941969892118,True,True,0.573521144478627,0.26357,4.0
201979399,322.335446,-54.400249,wide,19.37460323688698,True,False,0.683919907813417,,
201979582,322.85286,-54.410986,wide,18.710378154711247,True,True,0.44385014603094985,0.07237,4.0
201979595,322.472624,-54.402747,wide,18.993305529424905,True,True,0.6153456553908406,0.20813,4.0
201979600,322.622345,-54.402699,wide,19.295778466239693,True,True,0.5456944587227606,0.26632,4.0
201979840,322.303032,-54.422367,wide,18.15028911399555,True,True,0.6893110897230814,0.11024,4.0
201979883,322.907405,-54.410871,wide,18.610843641192915,True,True,0.42403085812389696,0.19342,3.0
201979946,322.180583,-54.417347,wide,19.019417730612755,True,True,0.7548296187987822,0.45585,3.0
201980253,322.260166,-54.41346,wide,19.22958498617983,True,False,0.7154847392322572,,
201980337,322.67713,-54.418419,wide,18.30305238786602,True,True,0.5111581206028126,0.07641,3.0
201980546,322.625211,-54.42417,wide,17.595326492714644,True,True,0.5309711833924088,0.10597,4.0
201980595,322.77411,-54.42317,wide,19.17998294398451,True,False,0.4662434156914437,,
201980799,322.940758,-54.426696,wide,19.15079703554869,True,True,0.3997335470064749,0.24559,3.0
201980884,322.533879,-54.425094,wide,19.38042019062805,True,False,0.573312189703931,,
201980889,322.936886,-54.426919,wide,18.45483105601525,True,True,0.40089514576386615,0.24676,4.0
201981481,323.205076,-54.432344,wide,19.051847147932293,True,True,0.3266692406823045,0.18477,4.0
201981532,322.775975,-54.434851,wide,19.289180114937786,True,False,0.4573640620521306,,
201981611,322.879193,-54.440079,wide,18.828002515596868,True,True,0.41183534896019935,0.24664,4.0
201981756,323.019217,-54.442054,wide,18.28084065551353,True,True,0.3613355403502664,0.24591,3.0
201982336,322.712849,-54.453271,wide,19.06293889410782,True,False,0.47293595509864633,,
201982372,322.762343,-54.451522,wide,18.1536689718318,True,True,0.4520067611950691,0.30267,2.0
201983371,322.929816,-54.463236,wide,18.76298373521709,True,True,0.37505147597324906,0.25847,4.0
201983517,322.190215,-54.465822,wide,18.640091309414387,True,True,0.7293837183541826,0.18632,4.0
201983589,322.913118,-54.46539,wide,18.99103987078905,True,True,0.37981404601564905,0.33282,3.0
201983590,322.275611,-54.467092,wide,19.00161763028097,True,True,0.6835063143774437,0.23945,4.0
201983686,322.192116,-54.467474,wide,18.78034641366482,True,True,0.7277180171862365,0.18701,4.0
201983966,322.810299,-54.473112,wide,18.686166188662053,True,True,0.4168171937293475,0.261,4.0
201984029,322.373885,-54.469927,wide,19.147604204140187,True,False,0.6307716658791078,,
201984204,322.973091,-54.475339,wide,18.831683480385067,True,True,0.34969715557327197,0.24675,3.0
201984350,322.474333,-54.494364,wide,18.53011954013085,True,True,0.5676578819714139,0.32886,4.0
201984364,323.081703,-54.489469,wide,18.305035572819232,True,False,0.3019221184780499,,
201984512,322.585435,-54.479033,wide,19.350505278001545,True,True,0.5187527928362641,0.26357,3.0
201984694,322.700988,-54.491256,wide,17.00520543879008,True,True,0.45578253065668134,0.07605,3.0
201984800,322.711442,-54.483005,wide,19.393777936131958,True,True,0.4555684668412999,0.32819,3.0
201984956,322.993531,-54.485699,wide,18.9862885613606,True,True,0.33419972942644893,0.39902,4.0
201984979,322.466108,-54.496972,wide,17.12401017795038,True,True,0.570757483629426,0.10231,4.0
201985019,322.473967,-54.489066,wide,19.012096620503662,True,False,0.5702609343918763,,
201985367,322.281662,-54.492805,wide,19.372713977353573,True,False,0.6699328841363852,,
201985435,323.166323,-54.496068,wide,17.79420784885025,True,True,0.2736288438896588,0.07818,4.0
201985473,322.531017,-54.521395,wide,17.839693869886876,True,False,0.5261686230988323,,
201985611,322.439932,-54.496871,wide,18.965561945673944,True,True,0.5844523656339844,0.05943,2.0
201985859,322.04468,-54.500929,wide,19.04101498108673,True,True,0.7958930954560985,0.29734,2.0
201985976,322.867437,-54.506656,wide,17.691588374567985,True,True,0.36975201407499175,0.13971,4.0
201986193,322.286803,-54.512132,wide,18.642864259904385,True,True,0.6599006401626198,0.07607,4.0
201986794,322.393417,-54.521113,wide,18.783244807213784,True,True,0.5991491490754968,0.32681,4.0
201987087,323.027372,-54.52438,wide,19.24158760912204,True,False,0.2917776880922492,,
201987088,322.271706,-54.525725,wide,18.758854967676164,True,True,0.6632996780988343,0.11527,4.0
201987198,323.034857,-54.530187,wide,17.351484283976554,True,True,0.28453683971808774,0.10185,4.0
201987571,322.813867,-54.538004,wide,17.25565683705473,True,True,0.37530632310884154,0.14071,4.0
201987778,322.671844,-54.536004,wide,19.270811723445654,True,True,0.4467793503464361,0.26675,3.0
201988029,323.218077,-54.53735,wide,18.61297274952936,True,True,0.22417821908387464,0.07752,4.0
201988103,322.659671,-54.541093,wide,18.770219244024755,True,True,0.45061541932415716,0.13367,4.0
201988133,322.900641,-54.545262,wide,17.194391305268287,True,True,0.33033066077531087,0.12652,4.0
201988197,322.504087,-54.541724,wide,18.12663955440378,True,True,0.5319698021190388,0.00011,6.0
201988437,322.805581,-54.547934,wide,18.98692514225245,True,True,0.3738587478899347,0.18362,3.0
201988515,322.802725,-54.548127,wide,19.14911035513258,True,False,0.37515296846663604,,
201988696,322.325847,-54.548248,wide,19.124568740410805,True,True,0.6261706602210653,0.18459,4.0
201988745,323.186441,-54.554342,wide,17.05491553459048,True,True,0.21576648728513798,-3e-05,6.0
201989125,322.988124,-54.554825,wide,18.71938363401842,True,True,0.28542644437141507,0.21018,3.0
201989422,322.873231,-54.560602,wide,19.083620543044567,True,True,0.33412731279075414,0.06373,4.0
201989615,322.202681,-54.564332,wide,18.913701899550915,True,True,0.6895106710694581,0.30738,4.0
201989686,322.522246,-54.568941,wide,18.474500145884512,True,True,0.512021876916988,0.07616,4.0
